Unnamed: 0,LISTA DE PREÇOS - REF: 01/23,Unnamed: 1,Unnamed: 2
Linha:,GAXETA E RASPADOR
Código,Descrição UN,Preço Unitário R$% IPI,
25002250-375PM,GAXETA2.1/4 X 2.3/4 X 3/8 POLYMAX "30,321 "
25002375-375PM,GAXETA2.3/8 X 2.7/8 X 3/8 POLYMAX "34,179 "
25002500-312BS,GAX. AG 4  2.1/2 X 3 X 5/16  POLYMAX "26,894 "
25002500-375BS,GAX. AG 4  2.1/2 X 3 X 3/8  POLYMAX "37,895 "
25002500-375PM,GAXETA  2.1/2 X 3 X 3/8  POLYMAX "35,697 "
25002500PM,GAXETA  2.1/2 X 3 X 1/4  POLYMAX "26,832 "
25002750-312BS,GAX. AG 4  2.3/4 X 3.1/4 X 5/16  POLYMAX "45,954 "
25002750-312PM,GAXETA2.3/4 X 3.1/4 X 5/16 POLYMAX "29,844 "
25002750-375BS,GAX. AG 4  2.3/4 X 3.1/4 X 3/8  POLYMAX "52,490 "
25002750-375PM,GAXETA2.3/4 X 3.1/4 X 3/8 POLYMAX "43,909 "
25003000-375BS,GAX. AG 4  3 X 3.1/2 X 3/8  POLYMAX "53,373 "
25003000-375PM,GAXETA  3 X 3.1/2 X 3/8  POLYMAX "41,996 "
25003000PM,GAXETA  3 X 3.1/2 X 1/4  POLYMAX "31,740 "
25003250-375PM,GAXETA3.1/4 X 3.3/4 X 3/8 POLYMAX "45,486 "
25003500-375PM,GAXETA3.1/2 X 4 X 3/8 POLYMAX "48,689 "
25003500PM,GAXETA  3.1/2 X 4  X 1/4 POLYMAX "40,813 "
25003750-375PM,GAXETA  3.3/4 X 4.1/4 X 3/8  POLYMAX "56,725 "
25003750-562PM,GAXETA  3.3/4 X 4.1/4 X 9/16  POLYMAX "88,227 "
25003875-375PM,GAXETA  3.7/8 X 4.3/8 X 3/8 POLYMAX "60,502 "
25004000-375PM,GAXETA  4 X 4.1/2 X 3/8  POLYMAX "58,324 "
25004000-562PM,GAXETA  4 X 4.1/2 X 9/16  POLYMAX "113,422 "
25004000PM,GAXETA  4 X 4.1/2 X 1/4  POLYMAX "49,155 "
25004250-375PM,GAXETA  4.1/4 X 4.3/4 X 3/8  POLYMAX "66,794 "
25004500-375PM,GAXETA  4.1/2 X 5 X 3/8  POLYMAX "69,307 "
25004500PM,GAXETA  4.1/2 X 5 X 1/4  POLYMAX "55,443 "
25005000-375PM,GAXETA  5 X 5.1/2 X 3/8 POLYMAX "98,322 "
25005000-562PM,GAXETA  5 X 5.1/2 X 9/16  POLYMAX "119,727 "
25005000PM,GAXETA 5 X 5 1/2 X 1/4 POLYMAX "67,247 "
25005750PM,GAXETA  5.3/4 X 6.1/4 X 1/4 POLYMAX "82,483 "
25008250-562PM,GAXETA  8.1/4 X 8.3/4 X 9/16  POLYMAX "237,828 "
3009PM,"GAXETA  AG 4  70,00 X 85,00 X 10,50  POLYMAX ""58,324 "
3016PM,"GAXETA  AG 1  65,00 X 80,00 X 12,00  POLYMAX ""51,623 "
3017PM,"GAXETA AG 1  45,00 X 60,00 X 9,50  POLYMAX ""30,078 "
3060PM,"RASPADOR TIPO D  85,00 X 94,00 X 5,00 POLYMAX ""31,510 "
3062PM,"GAXETA AG 1 85,00 X 93,00 X 12,00  POLYMAX ""69,313 "
31200625PM,GAXETA  5/8 X 1.1/4 X 5/16 POLYMAX "16,139 "
31201500-500PM,GAXETA  1.1/2 X 2.1/8 X 1/2  POLYMAX "39,912 "
31201750-500PM,GAXETA  1.3/4 X 2.3/8 X 1/2 POLYMAX "33,847 "
31202000-500PM,GAXETA  2 X 2.5/8 X 1/2  POLYMAX "49,275 "
31202250-500PM,GAXETA  2.1/4 X 2.7/8 X 1/2  POLYMAX "50,423 "
31202375PM,GAXETA  2.3/8 X 3 X 5/16 POLYMAX "44,106 "
31202500-500PM,GAXETA  2.1/2 X 3.1/8 X 1/2  POLYMAX "54,823 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
31203000-500PM,GAXETA3  X 3.5/8 X 1/2 POLYMAX "58,324 "
31203375PM,GAXETA  3.3/8 X 4 X 5/16  POLYMAX "63,007 "
31203750-500BS,GAXETA  AG 4  3.3/4 X 4.3/8 X 1/2  POLYMAX "83,814 "
31203750-500PM,GAXETA  3.3/4 X 4.3/8 X 1/2  POLYMAX "79,051 "
31204500-375BS,GAX. AG 4  4.1/2 X 5.1/8 X 3/8  POLYMAX "102,489 "
31204500PM,GAXETA  4.1/2 X 5.1/8 X 5/16 POLYMAX "101,320 "
31205375PM,GAXETA  5.3/8 X 6 X 5/16  POLYMAX "77,138 "
31205625-625BS,GAXETA  AG 4  5.5/8 X 6.1/4 X 5/8  POLYMAX "179,761 "
31206500-625PM,GAXETA  6.1/2 X 7.1/8 X 5/8  POLYMAX "181,483 "
3189PM,"GAXETA AG 1  96,00 X 111,00 X 9,00  POLYMAX ""80,073 "
3192PM,"GAXETA AG 1  80,00 X 90,00 X 7,00 POLYMAX ""42,014 "
3301PM,"GAXETA  AG 1  87,00 X 102,00 X 9,00  POLYMAX ""43,353 "
3340PM,"GAXETA AG 1  80,00 X 95,00 X 9,00  POLYMAX ""54,619 "
3364PM,"GAXETA  AG 1  90,00 X 105,00 X 9,00  POLYMAX ""45,373 "
3365PM,"GAXETA  AG 1  95,25 X 114,30 X 12,70  POLYMAX ""78,647 "
3369PM,"GAXETA  AG 4  100,00 X 120,00 X 12,00  POLYMAX ""102,787 "
3416PM,"GAXETA  AG 4  85,00 X 100,00 X 9,00  POLYMAX ""60,789 "
3492PM,"GAXETA  AG 1 80,00 X 95,00 X 10,00  POLYMAX ""54,619 "
3493PM,"GAX. AG 4  95,00 X 110,00 X 10,00  POLYMAX ""86,039 "
3562PM,"GAXETA  AG 4  80,00 X 95,00 X 12,00  POLYMAX ""65,506 "
3563PM,"GAXETA  AG 4  70,00 X 85,00 X 12,00  POLYMAX ""59,533 "
3641PM,"GAXETA  AG 4  45,00 X 55,00 X 7,00  POLYMAX ""20,999 "
3642PM,"GAXETA  AG 4  70,00 X 83,00 X 10,00  POLYMAX ""58,324 "
3643PM,"GAXETA  AG 4  80,00 X 93,00 X 10,00  POLYMAX ""60,061 "
3684PM,"GAXETA  AG 4  88,90 X 101,60 X 10,00  POLYMAX ""54,518 "
3730PM,"GAXETA  AG 4  49,50 X 62,50 X 9,00 POLYMAX ""26,157 "
37502500-625PM,GAXETA  2.1/2 X 3.1/4 X 5/8  POLYMAX "90,741 "
37503000-500PM,GAXETA  3 X 3.3/4 X 1/2  POLYMAX "72,436 "
37503000-625PM,GAXETA3 X 3.3/4 X 5/8 POLYMAX "73,039 "
37503250-625PM,GAXETA3.1/4 X 4 X 5/8 POLYMAX "100,824 "
37503250PM,GAXETA  3.1/4 X 4 X 3/8 POLYMAX "67,928 "
37503500-625PM,GAXETA  3.1/2 X 4.1/4 X 5/8  POLYMAX "107,143 "
37503750PM,GAXETA  3.3/4 X 4.1/2 X 3/8 POLYMAX "71,436 "
37504250-562PM,GAXETA4.1/4 X 5 X 9/16 POLYMAX "114,128 "
37504250-625PM,GAXETA  4.1/4 X 5 X 5/8 POLYMAX "145,830 "
37504250PM,GAXETA  4.1/4 X 5 X 3/8   ́POLYMAX "98,294 "
37504500-625PM,GAXETA  4.1/2 X 5.1/4 X 5/8 POLYMAX "158,813 "
37505250-625PM,GAXETA  5.1/4 X 6 X 5/8  POLYMAX "201,642 "
37505500-625PM,GAXETA5.1/2 X 6.1/4 X 5/8 POLYMAX "210,460 "
37505750-625PM,GAXETA  5.3/4 X 6.1/2 X 5/8  POLYMAX "226,852 "
37506000-625PM,GAXETA  6 X 6.3/4 X 5/8  POLYMAX "252,101 "
37506000PM,GAXETA  6 X 6.3/4 X 3/8 POLYMAX "189,051 "
37506250-625PM,GAXETA  6.1/4 X 7 X 5/8 POLYMAX "266,678 "
37506750-625PM,GAXETA  6.3/4 X 7.1/2 X 5/8 POLYMAX "278,968 "
37507250-625PM,GAXETA  7.1/4 X 8 X 5/8  POLYMAX "284,357 "
37509000-625PM,GAXETA  9 X 9.3/4 X 5/8  POLYMAX "344,979 "
37509250-625PM,GAXETA  9.1/4 X 10 X 5/8  POLYMAX "499,075 "
3777PM,"GAXETA  AG 4  95,00 X 110,00 X 9,20  POLYMAX ""76,987 "
3894PM,"GAXETA  AG 4  60,00 X 75,00 X 12,00  POLYMAX ""42,072 "
4010PM,"GAXETA  AG 4  90,00 X 105,00 X 12,00  POLYMAX ""76,114 "
4276PM,"GAXETA  AG 4  80,00 X 95,00 X 8,00  POLYMAX ""60,312 "
4341PM,"GAXETA  AG 4  110,00 X 125,00 X 15,00  POLYMAX ""74,041 "
4464PM,"RASP. RP-28  90,90 X 101,00 X 6,30 - POLYMAX ""45,373 "
4465PM,"RASP. RP-28  109,90 X 120,00 X 6,30 - POLYMAX ""53,523 "
4466PM,"RASP. RP-28 128,90 X 139,00 X 6,30  POLIMAX ""63,996 "
4467PM,"RASP. RP-28 148,90 X 159,00 X 6,30  POLYMAX ""73,304 "
4468PM,"RASP. RP-28 168,90 X 180,20 X 7,00  POLYMAX ""90,753 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
4469PM,"RASP. RP-28 190,90 X 202,20 X 7,00  POLYMAX ""111,696 "
4470PM,"RASP. RP-28 213,90 X 226,00 X 7,50  POLYMAX ""125,657 "
4471PM,"GAXETA  AG 4  90,90 X 101,10 X 10,00  POLYMAX ""45,375 "
4472PM,"GAXETA  AG 4  109,90 X 120,10 X 10,00  POLYMAX ""53,523 "
4473PM,"GAXETA  AG 4  128,90 X 139,10 X 10,00  POLYMAX ""64,000 "
4474PM,"GAXETA  AG 4  148,90 X 159,10 X 10,00  POLYMAX ""73,304 "
4475PM,"GAXETA  AG 4  168,90 X 180,00 X 11,00  POLYMAX ""90,748 "
4476PM,"GAXETA  AG 4  190,00 X 202,10 X 12,00  POLYMAX ""111,700 "
4477PM,"GAXETA  AG 4  213,90 X 226,00 X 12,00  POLYMAX ""125,653 "
4576PM,"GAXETA  AG 4  140,00 X 155,00 X 10,00  POLYMAX ""98,664 "
4665PM,"GAXETA  AG 2  152,40 X 177,80 X 12,70  POLYMAX ""73,176 "
4712PM,"GAXETA  AG 4  91,00 X 100,00 X 11,50  POLYMAX ""51,223 "
4713PM,"GAXETA  AG 4  110,00 X 119,00 X 11,50  POLYMAX ""61,839 "
4714PM,"GAXETA  AG 4  127,00 X 136,00 X 11,50  POLYMAX ""69,151 "
4715PM,"GAXETA  AG 4  149,00 X 159,40 X 13,00  POLYMAX ""85,982 "
4716PM,"GAXETA  AG 4  167,00 X 177,40 X 13,00  POLYMAX ""103,178 "
4717PM,"GAXETA  AG 4  190,00 X 200,40 X 13,00  POLYMAX ""123,815 "
4718PM,"GAXETA  AG 4  212,00 X 222,40 X 13,00  POLYMAX ""148,580 "
4730PM,"GAXETA  AG 1  65,00 X 85,00 X 10,00  POLYMAX ""37,985 "
4751PM,"RASP. RP-28 167,00 X 178,00 X 6,00/9,00 - POLYMAX ""87,964 "
4752PM,"RASP. RP-28 188,00 X 199,00 X 6,00/9,00 - POLYMAX ""105,560 "
4753PM,"RASP. RP-28 210,00 X 221,00 X 6,00/9,00 - POLYMAX ""126,669 "
4838PM,"GAXETA  AG 1  112,00 X 127,00 X 10,90POLYMAX ""148,361 "
4852PM,"GAXETA AG 4 114,30 X 124,30 X 10,00  POLYMAX ""74,612 "
4853PM,"RASP. RP-28  114,30 X 124,30 X 6,00/8,50  POLYMAX ""74,612 "
4933PM,"GAXETA AG 4  91,00 X 99,00 X 9,00POLYMAX ""57,571 "
4934PM,"GAXETA AG 4  75,00 X 83,00 X 9,00  POLYMAX ""57,103 "
4938PM,"GAXETA AG 4  60,00 X 68,00 X 9,00  POLYMAX ""38,459 "
4939PM,"GAXETE AG 4  105,00 X 113,00 X 9,00  POLYMAX ""69,459 "
50005000PM,GAXETA  5 X 6 X 1/2  POLYMAX "231,908 "
50007750-750PM,GAXETA  7.3/4 X 8.3/4 X 3/4 POLYMAX "262,350 "
5172PM,"GAXETA  AG 1  63,00 X 75,00 X 9,52  POLYMAX ""31,232 "
5236PM,"GAXETA  AG 1  51,00 X 66,00 X 6,30  POLYMAX ""25,368 "
5428PM,"GAXETA  AG 4  28,00 X 36,00 X 5,80  POLYMAX ""14,804 "
5493PM,"GAXETA  AG 5  32,00 X 40,00 X 6,00  POLYMAX ""20,276 "
5536PM,"GAXETA  AG 4  32,00 X 40,00 X 7,00  POLYMAX ""15,769 "
5551PM,"GAXETA  AG 5  40,00 X 48,00 X 8,00  POLYMAX ""21,997 "
5618PM,"GAXETA  AG 2  35,00 X 44,00 X 8,00  POLYMAX ""15,769 "
5619PM,"GAXETA  AG 1  38,00 X 48,00 X 8,00  POLYMAX ""20,428 "
5622PM,"GAXETA  AG 4  38,00 X 48,00 X 8,00  POLYMAX ""16,567 "
5627PM,"GAXETA  AG 1  25,00 X 33,00 X 5,70  POLYMAX ""13,990 "
5637PM,"GAXETA  AG 2  18,00 X 29,00 X 8,00  POLYMAX ""14,473 "
5717PM,"GAXETA  AG 4  40,00 X 48,00 X 5,70  POLYMAX ""8,904 "
5729PM,"GAXETA  AG 2  28,00 X 36,00 X 6,00  POLYMAX ""18,996 "
5799PM,"GAXETA  AG 4  25,00 X 31,00 X 4,50  POLYMAX ""8,567 "
5878PM,"GAXETA  AG16  22,00 X 32,00 X 7,50  POLYMAX ""20,752 "
5887PM,"GAXETA  AG 5  42,00 X 50,00 X 6,00  POLYMAX ""21,009 "
5920PM,"GAXETA  AG 4  36,00 X 46,00 X 8,30  POLYMAX ""16,337 "
6014PM,"GAXETA  AG 4  36,00 X 49,00 X 9,50  POLYMAX ""22,162 "
6057PM,"GAXETA  55,00 X 65,00 X 7,30  AG 1 POLYMAX ""34,605 "
611800787-250BS,"GAX. AG 4  20,00 X 26,00 X 6,35  POLYMAX ""12,591 "
611800787-256PM,"GAXETA  20,00 X 26,00 X 6,50  POLYMAX ""11,663 "
613800984-276PM,"GAXETA  25,00 X 32,00 X 7,00  POLYMAX ""15,756 "
6145PM,"GAXETA  AG 1  50,00 X 63,00 X 10,00  POLYMAX ""30,321 "
6152PM,"GAXETA  AG 1  55,00 X 68,00 X 10,00  POLYMAX ""34,605 "
615701181-314PM,"GAXETA  30,00 X 38,00 X 8,00  POLYMAX ""15,966 "
615703357-472,GAXETA  615703357-472 "54,728 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
6172PM,"GAXETA  AG 2  17,00 X 25,00 X 7,00  POLYMAX ""13,268 "
617700984-197PM,"GAXETA  25,00 X 34,00 X 5,00  POLYMAX ""13,990 "
617700984-228PM,"GAXETA  25,00 X 34,00 X 5,80 POLYMAX ""13,990 "
618701500-266PM,"GAXETA38,10 X 47,60 X 6,80 POLYMAX ""18,660 "
618702125-266PM,"GAXETA  54,00 X 63,50 X 6,80  POLYMAX ""30,320 "
619701102-375PM,"GAXETA28,00 X 38,00 X 9,50 POLYMAX ""16,326 "
619701181-354BS,"GAX. AG 4  30,00 X 40,00 X 9,00  POLYMAX ""10,612 "
"619701181-354BS PM GAX. AG 4  30,00 X 40,00 X 9,00  POLYMAX""10,612 "
619701181-354PM,"GAXETA  30,00 X 40,00 X 9,00  POLYMAX ""23,579 "
619701260-236PM,"GAXETA32,00 X 42,00 X 6,00 POLYMAX ""17,503 "
619701260-354PM,"GAXETA32,00 X 42,00 X 9,00 POLYMAX ""19,247 "
619701378-275BS,"GAX. AG 4  35,00 X 45,00 X 7,00  POLYMAX ""15,735 "
619701378-394PM,"GAXETA  35,00 X 45,00 X 10,00  POLYMAX ""25,705 "
619701574-275BS,"GAX. AG 4  40,00 X 50,00 X 7,00  POLYMAX ""18,790 "
619701574-280PM,"GAXETA  40,00 X 50,00 X 7,10 POLYMAX ""20,999 "
619701574-314BS,"GAX. AG 4  40,00 X 50,00 X 8,00  POLYMAX ""21,391 "
619701574-354BS,"GAX. AG 4  40,00 X 50,00 X 9,00  POLYMAX ""23,939 "
619701574-354PM,"GAXETA40,00 X 50,00 X 9,00 POLYMAX ""22,158 "
619701574-393BS,"GAX. AG 4  40,00 X 50,00 X 10,00  POLYMAX ""22,162 "
619701574-393PM,"GAXETA40,00 X 50,00 X 10,00 POLYMAX ""22,393 "
619701614-275PM,"GAXETA41,00 X 51,00 X 7,00 POLYMAX ""24,044 "
619701732-275PM,"GAXETA  44,00 X 54,00 X 7,00  POLYMAX ""26,482 "
619701772-394BS,"GAX. AG 4  45,00 X 55,00 X 10,00  POLYMAX ""30,043 "
619701772-394PM,"GAXETA 45,00 X 55,00 X 10,00 POLYMAX ""38,029 "
619701811-275PM,"GAXETA  46,00 X 56,00 X 7,00 POLYMAX ""27,978 "
619701968-236PM,"GAXETA  50,00 X 60,00 X 6,00  POLYMAX ""25,601 "
619701968-275PM,"GAXETA50,00 X 60,00 X 7,00 POLYMAX ""29,167 "
619701968-390PM,"GAXETA50,00 X 60,00 X 9,90 POLYMAX ""27,297 "
619702165-374PM,"GAXETA 55,00 X 65,00 X 10,00 POLYMAX ""28,577 "
619702165-375BS,"GAX. AG 4  55,00 X 65,00 X 9,53  POLYMAX ""47,736 "
619702204-275PM,"GAXETA56,00 X 66,00 X 7,00 POLYMAX ""20,999 "
619702362-276PM,"GAXETA  60,00 X 70,00 X 7,00POLYMAX ""26,621 "
619702362-354PM,"GAXETA60,00 X 70,00 X 9,00 POLYMAX ""35,288 "
619702559-314PM,"GAXETA  65,00 X 75,00 X 8,00 POLYMAX ""30,200 "
619702953-472PM,"GAXETA  75,00 X 85,00 X 12,00  POLYMAX ""103,895 "
619703543-228PM,"GAXETA 90,00 X 100,00 X 5,80 POLYMAX ""44,152 "
621601771-275PM,"GAXETA45,00 X 56,00 X 7,00 POLYMAX ""27,978 "
623600984PM,"GAXETA  25,00 X 37,00 X 6,00  POLYMAX ""20,168 "
623601102-354PM,"GAXETA  28,00 X 40,00 X 9,00  POLYMAX ""21,935 "
623601102PM,"GAXETA  28,00 X 40,00 X 6,00  POLYMAX ""19,823 "
623601575-330PM,"GAXETA  40,00 X 52,00 X 8,40  POLYMAX ""24,725 "
623602362-374PM,"GAXETA60,00 X 72,00 X 9,50 POLYMAX ""33,827 "
623602480-342PM,"GAXETA  63,00 X 75,00 X 8,70  POLYMAX ""29,396 "
623605039-472PM,"GAXETA  128,00 X 140,00 X 12,00  POLYMAX ""130,874 "
6236PM,"GAXETA AG 1  30,00 X 38,00 X 6,00  POLYMAX ""12,966 "
624601024-374PM,"GAXETA  26,00 X 38,50 X 9,50 POLYMAX ""27,984 "
625601968-354BS,"GAX. AG 4  50,00 X 63,00 X 9,00  POLYMAX ""26,573 "
625601968-354PM,"GAXETA50,00 X 63,00 X 9,00 POLYMAX ""30,321 "
625602756-394PM,"GAXETA  70,00 X 83,00 X 10,00  POLYMAX ""57,965 "
625602952-385BS,"GAX. AG 4 75,00 X 88,00 X 9,80  POLYMAX ""53,373 "
625603819-393PM,"GAXETA  97,00 X 110,00 X 10,00  POLYMAX ""81,836 "
627503464-413PM,"GAXETA88,00 X 102,00 X 10,50 POLYMAX ""85,281 "
627503858-413PM,"GAXETA  98,00 X 112,00 X 10,50  POLYMAX ""88,732 "
627562206-413PM,"GAXETA  56,00 X 70,00 X 10,50 POLYMAX ""52,490 "
6293PM,"GAXETA AG 4  38,00 X 48,00 X 6,00  POLYMAX ""9,577 "
629501378-354PM,"GAXETA35,00 X 50,00 X 9,00 POLYMAX ""23,939 "
629501574-354PM,"GAXETA  40,00 X 55,00 X 9,00  POLYMAX ""27,733 "
Linha: POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
629501772-394PM,"GAXETA  45,00 X 60,00 X 10,00 POLYMAX ""30,321 "
629501968-393BS,"GAX. AG 4  50,00 X 65,00 X 10,00  POLYMAX ""44,019 "
629501968-393PM,"GAXETA 50,00 X 65,00 X 10,00 POLYMAX ""42,011 "
629501968-433PM,"GAXETA50,00 X 65,00 X 11,00 POLYMAX ""42,011 "
629502362-450PM,"GAXETA60,00 X 75,00 X 11,50 POLYMAX ""64,384 "
629502480-393PM,"GAXETA 63,00 X 78,00 X 10,00 POLYMAX ""50,928 "
629502480-448PM,"GAXETA  63,00 X 78,00 X 11,40  POLYMAX ""31,759 "
629502559-472PM,"GAXETA  65,00 X 80,00 X 12,00 POLYMAX ""58,324 "
629503346-393PM,"GAXETA85,00 X 100,00 X 10,00  POLYMAX ""57,145 "
629503346-472PM,"GAXETA85,00 X 100,00 X 12,00 POLYMAX ""95,649 "
6297PM,"GAXETA  AG 2  32,00 X 47,00 X 10,00  POLYMAX ""20,428 "
630501968-250PM,"GAXETA  50,00 X 65,50 X 6,35  POLYMAX ""30,001 "
631502953-429PM,"GAXETA  75,00 X 91,00 X 10,90  POLYMAX ""102,856 "
631503937-429PM,"GAXETA 100,00 X 116,00 X 10,90  POLYMAX ""127,042 "
631504291-413PM,"GAXETA 109,00  X 125,00 X 10,50  POLYMAX ""127,541 "
6349PM,"RASP. 110,00 X 122,20 X 8,1 RP-32  POLYMAX ""56,604 "
637402755-590PM,"GAXETA70,00 X 89,00 X 15,00 POLYMAX ""109,634 "
637503937-490PM,"GAXETA 100,00 X 119,00 X 12,50 POLYMAX ""110,910 "
6378PM,"GAXETA  AG 4  41,00 X 53,00 X 9,50  POLYMAX ""24,333 "
639402165-500PM,"GAXETA  55,00 X 75,00 X 12,70  POLYMAX ""83,241 "
639402362-470PM,"GAXETA60,00 X 80,00 X 11,95 POLYMAX ""81,936 "
639402756-472PM,"GAXETA70,00 X 90,00 X 12,00 POLYMAX ""93,278 "
639402953-575PM,"GAXETA  75,00 X 95,00 X 14,60  POLYMAX ""73,038 "
639403543-472BS,"GAXETA  AG 4  90,00 X 110,00 X 12,00  POLYMAX ""89,047 "
639403543-625PM,"GAXETA90,00 X 110,00 X 15,90 POLYMAX ""83,727 "
639404920-511PM,"GAXETA 125,00 X 145,00 X 13,00 POLYMAX ""151,299 "
639405472-472PM,"GAXETA 139,00 X 159,00 X 12,00  POLYMAX ""151,243 "
641332322-472PM,"GAXETA  59,00 X 80,00 X 12,00  POLYMAX ""79,941 "
641402322-550BS,"GAX. AG 4  59,00 X 80,00 X 14,00  POLYMAX ""83,244 "
641402322-550PM,"GAXETA  59,00 X 80,00 X 14,00 POLYMAX ""76,229 "
6529PM,"GAXETA  AG 6  12,00 X 20,00 X 7,00  POLYMAX ""4,305 "
6530PM,"GAXETA  AG 2  10,00 X 16,00 X 4,00  POLYMAX ""9,502 "
6544PM,"GAXETA  AG 7  40,00 X 47,00 X 6,00  POLYMAX ""26,838 "
656204750-875PM,"GAXETA 120,65 X 149,22 X 22,22 POLYMAX ""151,241 "
6621PM,"RASPADOR TIPO RP-25  16,00 X 22,00 X 3,80 ""4,021 "
6633PM,"GAXETA  AG 6  6,00 X 14,00 X 6,00  POLYMAX ""7,660 "
6689PM,"GAXETA  AG 4  90,00 X 100,00 X 7,30  POLYMAX ""52,543 "
6745PM,"GAXETA  AG 4  22,00 X 32,00 X 7,30  POLYMAX ""11,713 "
6762PM,"GAXETA  AG 4  16,00 X 24,00 X 5,70  POLYMAX ""17,014 "
6773PM,"GAXETA AG 4  44,00 X 54,00 X 9,00  POLYMAX ""21,465 "
6774PM,"GAXETA  AG 4  31,50 X 41,50 X 8,00  POLYMAX ""15,744 "
6775PM,"GAXETA  AG 4  50,00 X 60,00 X 7,30  POLYMAX ""27,297 "
7017PM,"GAXETA  AG 5  45,00 X 53,00 X 8,00  POLYMAX ""25,663 "
7044PM,"GAXETA  AG14 62,00 X 79,00 X 6,00  POLYMAX ""49,368 "
7045PM,"GAXETA  AG 1  63,00 X 75,00 X 8,70  POLYMAX ""31,228 "
7046PM,"GAXETA AG 1 63,00 X 78,00 X 11,40  POLYMAX ""31,759 "
7067PM,"RASP. RP-32  105,00 X 117,00 X 8,10 - POLYMAX ""53,523 "
7115PM,"GAXETA  AG 4  25,00 X 33,00 X 6,80  POLYMAX ""9,852 "
7160PM,"GAXETA  AG 4  70,00 X 85,00 X 9,00  POLYMAX ""55,408 "
7162PM,"GAXETA  AG 1  75,00 X 85,00  X 6,00  POLYMAX ""42,011 "
7165PM,"GAXETA  AG 1  70,00 X 80,00 X 6,00 POLYMAX ""44,606 "
7191PM,"GAXETA  AG 1  65,00 X 80,00 X 9,00  POLYMAX ""32,830 "
7207PM,"GAXETA  AG 4  60,00 X 70,00 X 10,00  POLYMAX ""34,616 "
7212PM,"GAXETA AG 1  20,00 X 30,00 X 8,00  POLYMAX ""13,721 "
7224PM,"GAXETA  AG 4  95,00 X 103,00 X 8,00  POLYMAX ""43,802 "
7235PM,"GAXETA  68,00 X 80,00 X 14,00  POLYMAX ""56,439 "
7271PM,"GAXETA  AG 4  85,00 X 95,00 X 12,00  POLYMAX ""60,501 "
Linha:POLYMAX,
Código,Descrição UNPreço Unitário R$% IPI
7281PM,"GAXETA AG 4  31,75 X 44,45 X 6,35  POLYMAX ""18,518 "
7341PM,"GAXETA  62,00 X 75,00 X 14,00  POLYMAX ""54,953 "
7365PM,"GAXETA  AG 1  56,00 X 66,00 X 7,30  POLYMAX ""29,866 "
7393PM,"GAXETA  AG 4  47,00 X 57,00 X 6,00  POLYMAX ""36,434 "
7397PM,"GAXETA  AG 4  45,00 X 57,50 X 10,00  POLYMAX ""30,043 "
7401PM,"GAXETA  AG 4  64,00 X 76,20 X 9,50  POLYMAX ""42,278 "
7404PM,"GAXETA  AG 4  39,00 X 50,80 X 10,00 POLYMAX ""27,082 "
7406PM,"GAXETA  AG 4  52,00 X 64,00 X 10,00  POLYMAX ""34,904 "
7432PM,"GAXETA  AG23  30,00 X 40,00 X 8,00  POLYMAX ""16,621 "
7438PM,"GAXETA  AG 1  50,00 X 65,00 X 11,40  POLYMAX ""36,263 "
7483PM,"GAXETA  AG 1  48,00 X 58,00 X 8,00  POLYMAX ""24,526 "
7485PM,"GAXETA  AG 3  65,00 X 80,00 X 9,00  POLYMAX ""35,406 "
7486PM,"GAXETA  AG 1  54,00 X 67,00 X 9,50  POLYMAX ""30,905 "
7487PM,"GAXETA AG 1  55,00 X 68,00 X 3,50  POLYMAX ""16,613 "
7490PM,"GAXETA  AG 4  20,00 X 26,00 X 5,50  POLYMAX ""16,930 "
7503PM,"GAXETA  AG 4  60,00 X 73,00 X 10,00  POLYMAX ""35,681 "
7526PM,"GAXETA  AG 1  31,75 X 38,10 X 6,35POLYMAX ""15,372 "
7557PM,"GAXETA  AG 4  28,00 X 36,00 X 7,30  POLYMAX ""20,122 "
7568PM,"GAXETA  AG 1  32,00 X 42,00 X 7,30  POLYMAX ""16,790 "
7587PM,"GAX. AG14 57,15X73,02X6,35 POLYMAX C/ARR.ANTI-EXPTCR""33,544 "
7601PM,"GAXETA  AG 4  35,00 X 43,00 X 5,70  POLYMAX ""20,122 "
7602PM,"RASPADOR TIPO RP-25  35,50 X 43,50 X 4,00  POLYMAPXC""13,903 "
7603PM,"RASPADOR TIPO RP-25  18,00 X 26,00 X 4,50  POLYMAPXC""10,244 "
7604PM,"RASPADOR TIPO RP-25  31,50 X 39,50 X 5,00  POLYMAPXC""13,903 "
7605PM,"GAXETA  AG 1 18,00 X 26,00 X 5,00  POLYMAX ""13,172 "
7606PM,"GAXETA  AG 1  31,50 X 41,50 X 6,00  POLYMAX ""15,372 "
7609PM,"GAX. AG 4  35,00 X 45,00 X 6,00  POLYMAX ""20,122 "
7610PM,"RASPADOR TIPO RP-25  35,00 X 43,00 X 5,00  POLYMAPXC""13,903 "
7611PM,"GAXETA  AG 4  40,00 X 55,00 X 10,00  POLYMAX ""22,162 "
